tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,pm25
2020-12-06,DKI1 (Bunderan HI),31.0,22.0,7.0,30.0,9.0,50.0,PM25,BAIK,
2020-12-07,DKI1 (Bunderan HI),25.0,22.0,6.0,18.0,9.0,31.0,PM25,BAIK,
2020-12-08,DKI1 (Bunderan HI),36.0,31.0,8.0,23.0,8.0,52.0,PM25,SEDANG,
2020-12-09,DKI1 (Bunderan HI),32.0,22.0,5.0,25.0,8.0,46.0,PM25,BAIK,
2020-12-10,DKI1 (Bunderan HI),32.0,30.0,4.0,25.0,7.0,48.0,PM25,BAIK,
2020-12-11,DKI1 (Bunderan HI),32.0,24.0,9.0,21.0,12.0,49.0,PM25,BAIK,
2020-12-12,DKI1 (Bunderan HI),23.0,19.0,6.0,29.0,10.0,33.0,PM25,BAIK,
2020-12-13,DKI1 (Bunderan HI),29.0,20.0,5.0,29.0,6.0,41.0,PM25,BAIK,
2020-12-14,DKI1 (Bunderan HI),25.0,18.0,4.0,29.0,9.0,32.0,PM25,BAIK,
2020-12-15,DKI1 (Bunderan HI),26.0,18.0,6.0,24.0,8.0,34.0,PM25,BAIK,
2020-12-16,DKI1 (Bunderan HI),21.0,17.0,5.0,19.0,7.0,35.0,PM25,BAIK,
2020-12-17,DKI1 (Bunderan HI),24.0,21.0,5.0,30.0,7.0,37.0,PM25,BAIK,
2020-12-18,DKI1 (Bunderan HI),25.0,19.0,5.0,25.0,8.0,34.0,PM25,BAIK,
2020-12-19,DKI1 (Bunderan HI),27.0,19.0,6.0,24.0,9.0,49.0,PM25,BAIK,
2020-12-20,DKI1 (Bunderan HI),37.0,20.0,9.0,19.0,8.0,49.0,PM25,BAIK,
2020-12-21,DKI1 (Bunderan HI),17.0,17.0,4.0,14.0,5.0,20.0,PM25,BAIK,
2020-12-22,DKI1 (Bunderan HI),23.0,19.0,6.0,16.0,10.0,39.0,PM25,BAIK,
2020-12-23,DKI1 (Bunderan HI),43.0,26.0,,26.0,13.0,62.0,PM25,SEDANG,
2020-12-24,DKI1 (Bunderan HI),40.0,26.0,8.0,31.0,8.0,62.0,PM25,SEDANG,
2020-12-25,DKI1 (Bunderan HI),23.0,23.0,4.0,25.0,5.0,38.0,PM25,BAIK,
2020-12-26,DKI1 (Bunderan HI),23.0,26.0,3.0,30.0,6.0,35.0,PM25,BAIK,
2020-12-27,DKI1 (Bunderan HI),24.0,26.0,5.0,35.0,5.0,44.0,PM25,BAIK,
2020-12-28,DKI1 (Bunderan HI),26.0,27.0,4.0,33.0,8.0,44.0,PM25,BAIK,
2020-12-29,DKI1 (Bunderan HI),21.0,23.0,5.0,28.0,6.0,28.0,O3,BAIK,
2020-12-30,DKI1 (Bunderan HI),19.0,22.0,4.0,25.0,7.0,30.0,PM25,BAIK,
2020-12-31,DKI1 (Bunderan HI),26.0,25.0,8.0,29.0,10.0,39.0,PM25,BAIK,
2021-01-01,DKI1 (Bunderan HI),38.0,29.0,6.0,31.0,13.0,53.0,PM25,SEDANG,53.0
2021-01-02,DKI1 (Bunderan HI),27.0,27.0,7.0,47.0,7.0,47.0,O3,BAIK,46.0
2021-01-03,DKI1 (Bunderan HI),44.0,25.0,7.0,40.0,13.0,58.0,PM25,SEDANG,58.0
2021-01-04,DKI1 (Bunderan HI),30.0,24.0,4.0,32.0,7.0,48.0,PM25,BAIK,48.0
2021-01-05,DKI1 (Bunderan HI),38.0,24.0,6.0,31.0,9.0,53.0,PM25,SEDANG,53.0
2021-01-06,DKI1 (Bunderan HI),41.0,23.0,13.0,46.0,13.0,58.0,PM25,SEDANG,58.0
2021-01-07,DKI1 (Bunderan HI),35.0,22.0,6.0,39.0,10.0,47.0,PM25,BAIK,47.0
2021-01-08,DKI1 (Bunderan HI),37.0,26.0,16.0,17.0,10.0,54.0,PM25,SEDANG,54.0
2021-01-09,DKI1 (Bunderan HI),47.0,16.0,27.0,22.0,12.0,61.0,PM25,SEDANG,61.0
2021-01-10,DKI1 (Bunderan HI),23.0,16.0,11.0,33.0,8.0,33.0,O3,BAIK,25.0
2021-01-11,DKI1 (Bunderan HI),38.0,17.0,14.0,27.0,10.0,54.0,PM25,SEDANG,54.0
2021-01-12,DKI1 (Bunderan HI),29.0,20.0,12.0,26.0,15.0,50.0,PM25,BAIK,50.0
2021-01-13,DKI1 (Bunderan HI),34.0,17.0,13.0,20.0,9.0,44.0,PM25,BAIK,44.0
2021-01-14,DKI1 (Bunderan HI),36.0,15.0,15.0,26.0,13.0,57.0,PM25,SEDANG,57.0
2021-01-15,DKI1 (Bunderan HI),42.0,14.0,15.0,32.0,12.0,62.0,PM25,SEDANG,62.0
2021-01-16,DKI1 (Bunderan HI),52.0,15.0,17.0,25.0,14.0,73.0,PM25,SEDANG,73.0
2021-01-17,DKI1 (Bunderan HI),52.0,17.0,15.0,26.0,14.0,71.0,PM25,SEDANG,71.0
2021-01-18,DKI1 (Bunderan HI),40.0,16.0,11.0,26.0,12.0,52.0,PM25,SEDANG,52.0
2021-01-19,DKI1 (Bunderan HI),31.0,13.0,12.0,25.0,12.0,41.0,PM25,BAIK,41.0
2021-01-20,DKI1 (Bunderan HI),35.0,12.0,12.0,22.0,13.0,35.0,PM10,BAIK,34.0
2021-01-21,DKI1 (Bunderan HI),43.0,13.0,14.0,28.0,15.0,51.0,PM25,SEDANG,51.0
2021-01-22,DKI1 (Bunderan HI),49.0,14.0,14.0,28.0,15.0,63.0,PM25,SEDANG,63.0
2021-01-23,DKI1 (Bunderan HI),72.0,14.0,43.0,44.0,20.0,108.0,PM25,TIDAK SEHAT,108.0
2021-01-24,DKI1 (Bunderan HI),33.0,12.0,14.0,23.0,10.0,48.0,PM25,BAIK,48.0
2021-01-25,DKI1 (Bunderan HI),56.0,13.0,29.0,62.0,15.0,82.0,PM25,SEDANG,82.0
2021-01-26,DKI1 (Bunderan HI),52.0,14.0,19.0,28.0,13.0,70.0,PM25,SEDANG,70.0
2021-01-27,DKI1 (Bunderan HI),20.0,13.0,10.0,19.0,8.0,20.0,PM10,BAIK,20.0
2021-01-28,DKI1 (Bunderan HI),27.0,14.0,18.0,17.0,11.0,41.0,PM25,BAIK,41.0
2021-01-29,DKI1 (Bunderan HI),30.0,16.0,17.0,24.0,11.0,53.0,PM25,SEDANG,53.0
2021-01-30,DKI1 (Bunderan HI),27.0,13.0,16.0,24.0,12.0,37.0,PM25,BAIK,37.0
2021-01-31,DKI1 (Bunderan HI),36.0,13.0,16.0,26.0,10.0,51.0,PM25,SEDANG,51.0
2021-02-01,DKI1 (Bunderan HI),59.0,21.0,26.0,15.0,31.0,79.0,PM25,SEDANG,79.0
2021-02-02,DKI1 (Bunderan HI),30.0,21.0,14.0,16.0,24.0,46.0,PM25,BAIK,46.0
2021-02-03,DKI1 (Bunderan HI),23.0,19.0,11.0,14.0,19.0,33.0,PM25,BAIK,33.0
2021-02-04,DKI1 (Bunderan HI),36.0,23.0,14.0,12.0,24.0,53.0,PM25,SEDANG,53.0
2021-02-05,DKI1 (Bunderan HI),29.0,20.0,14.0,12.0,21.0,36.0,PM25,BAIK,36.0
2021-02-06,DKI1 (Bunderan HI),27.0,21.0,8.0,21.0,15.0,34.0,PM25,BAIK,34.0
2021-02-07,DKI1 (Bunderan HI),25.0,19.0,7.0,19.0,12.0,25.0,PM10,BAIK,23.0
2021-02-08,DKI1 (Bunderan HI),24.0,19.0,10.0,18.0,17.0,26.0,PM25,BAIK,26.0
2021-02-09,DKI1 (Bunderan HI),33.0,22.0,12.0,14.0,22.0,40.0,PM25,BAIK,40.0
2021-02-10,DKI1 (Bunderan HI),32.0,21.0,10.0,12.0,16.0,38.0,PM25,BAIK,38.0
2021-02-11,DKI1 (Bunderan HI),26.0,23.0,13.0,9.0,17.0,37.0,PM25,BAIK,37.0
2021-02-12,DKI1 (Bunderan HI),41.0,26.0,16.0,10.0,16.0,52.0,PM25,SEDANG,52.0
2021-02-13,DKI1 (Bunderan HI),25.0,20.0,9.0,19.0,16.0,37.0,PM25,BAIK,37.0
2021-02-14,DKI1 (Bunderan HI),33.0,18.0,11.0,19.0,19.0,47.0,PM25,BAIK,47.0
2021-02-15,DKI1 (Bunderan HI),34.0,20.0,13.0,17.0,25.0,47.0,PM25,BAIK,47.0
2021-02-16,DKI1 (Bunderan HI),26.0,18.0,11.0,18.0,26.0,28.0,PM25,BAIK,28.0
2021-02-17,DKI1 (Bunderan HI),39.0,23.0,23.0,12.0,33.0,57.0,PM25,SEDANG,57.0
2021-02-18,DKI1 (Bunderan HI),43.0,29.0,13.0,12.0,29.0,59.0,PM25,SEDANG,59.0
2021-02-19,DKI1 (Bunderan HI),29.0,19.0,20.0,12.0,23.0,41.0,PM25,BAIK,41.0
2021-02-20,DKI1 (Bunderan HI),30.0,18.0,11.0,18.0,20.0,38.0,PM25,BAIK,38.0
2021-02-21,DKI1 (Bunderan HI),31.0,18.0,10.0,16.0,17.0,45.0,PM25,BAIK,45.0
2021-02-22,DKI1 (Bunderan HI),51.0,20.0,18.0,11.0,23.0,67.0,PM25,SEDANG,67.0
2021-02-23,DKI1 (Bunderan HI),50.0,22.0,11.0,20.0,23.0,64.0,PM25,SEDANG,64.0
2021-02-24,DKI1 (Bunderan HI),30.0,22.0,10.0,9.0,16.0,42.0,PM25,BAIK,42.0
2021-02-25,DKI1 (Bunderan HI),31.0,26.0,12.0,14.0,17.0,48.0,PM25,BAIK,48.0
2021-02-26,DKI1 (Bunderan HI),29.0,18.0,13.0,18.0,20.0,38.0,PM25,BAIK,38.0
2021-02-27,DKI1 (Bunderan HI),49.0,23.0,15.0,17.0,31.0,67.0,PM25,SEDANG,67.0
2021-02-28,DKI1 (Bunderan HI),43.0,19.0,12.0,19.0,18.0,60.0,PM25,SEDANG,60.0
2021-03-01,DKI1 (Bunderan HI),37.0,20.0,12.0,12.0,17.0,60.0,PM25,SEDANG,60.0
2021-03-02,DKI1 (Bunderan HI),38.0,20.0,15.0,14.0,28.0,55.0,PM25,SEDANG,55.0
2021-03-03,DKI1 (Bunderan HI),49.0,19.0,21.0,17.0,35.0,67.0,PM25,SEDANG,67.0
2021-03-04,DKI1 (Bunderan HI),51.0,22.0,18.0,19.0,31.0,75.0,PM25,SEDANG,75.0
2021-03-05,DKI1 (Bunderan HI),52.0,20.0,16.0,16.0,30.0,69.0,PM25,SEDANG,69.0
2021-03-06,DKI1 (Bunderan HI),51.0,20.0,22.0,15.0,37.0,73.0,PM25,SEDANG,73.0
2021-03-07,DKI1 (Bunderan HI),57.0,23.0,23.0,19.0,31.0,88.0,PM25,SEDANG,88.0
2021-03-08,DKI1 (Bunderan HI),47.0,21.0,16.0,11.0,19.0,63.0,PM25,SEDANG,63.0
2021-03-09,DKI1 (Bunderan HI),36.0,23.0,15.0,10.0,22.0,50.0,PM25,BAIK,50.0
2021-03-10,DKI1 (Bunderan HI),45.0,20.0,20.0,14.0,27.0,65.0,PM25,SEDANG,65.0
2021-03-11,DKI1 (Bunderan HI),27.0,19.0,9.0,15.0,21.0,35.0,PM25,BAIK,35.0
2021-03-12,DKI1 (Bunderan HI),44.0,24.0,12.0,13.0,25.0,58.0,PM25,SEDANG,58.0
2021-03-13,DKI1 (Bunderan HI),37.0,27.0,13.0,13.0,25.0,62.0,PM25,SEDANG,62.0
2021-03-14,DKI1 (Bunderan HI),39.0,23.0,14.0,10.0,19.0,60.0,PM25,SEDANG,60.0
2021-03-15,DKI1 (Bunderan HI),45.0,29.0,18.0,13.0,34.0,70.0,PM25,SEDANG,70.0
2021-03-16,DKI1 (Bunderan HI),55.0,32.0,13.0,21.0,36.0,80.0,PM25,SEDANG,80.0
2021-03-17,DKI1 (Bunderan HI),59.0,25.0,19.0,20.0,45.0,93.0,PM25,SEDANG,93.0
2021-03-18,DKI1 (Bunderan HI),64.0,30.0,15.0,25.0,40.0,102.0,PM25,TIDAK SEHAT,102.0
2021-03-19,DKI1 (Bunderan HI),60.0,29.0,14.0,24.0,35.0,88.0,PM25,SEDANG,88.0
2021-03-20,DKI1 (Bunderan HI),55.0,28.0,16.0,19.0,31.0,80.0,PM25,SEDANG,80.0
2021-03-21,DKI1 (Bunderan HI),43.0,21.0,11.0,18.0,17.0,55.0,PM25,SEDANG,55.0
2021-03-22,DKI1 (Bunderan HI),38.0,21.0,13.0,14.0,18.0,61.0,PM25,SEDANG,61.0
2021-03-23,DKI1 (Bunderan HI),37.0,23.0,11.0,12.0,16.0,54.0,PM25,SEDANG,54.0
2021-03-24,DKI1 (Bunderan HI),32.0,21.0,10.0,9.0,15.0,53.0,PM25,SEDANG,53.0
2021-03-25,DKI1 (Bunderan HI),25.0,22.0,9.0,14.0,17.0,47.0,PM25,BAIK,47.0
2021-03-26,DKI1 (Bunderan HI),50.0,23.0,19.0,19.0,28.0,69.0,PM25,SEDANG,69.0
2021-03-27,DKI1 (Bunderan HI),53.0,29.0,13.0,18.0,33.0,71.0,PM25,SEDANG,71.0
2021-03-28,DKI1 (Bunderan HI),54.0,20.0,15.0,31.0,31.0,75.0,PM25,SEDANG,75.0
2021-03-29,DKI1 (Bunderan HI),55.0,19.0,19.0,21.0,37.0,77.0,PM25,SEDANG,77.0
2021-03-30,DKI1 (Bunderan HI),53.0,24.0,15.0,14.0,30.0,69.0,PM25,SEDANG,69.0
2021-03-31,DKI1 (Bunderan HI),43.0,22.0,13.0,15.0,23.0,57.0,PM25,SEDANG,57.0
2021-04-01,DKI1 (Bunderan HI),26.0,22.0,11.0,13.0,19.0,42.0,PM25,BAIK,42.0
2021-04-02,DKI1 (Bunderan HI),41.0,27.0,11.0,17.0,19.0,54.0,PM25,SEDANG,54.0
2021-04-03,DKI1 (Bunderan HI),25.0,20.0,8.0,18.0,22.0,42.0,PM25,BAIK,42.0
2021-04-04,DKI1 (Bunderan HI),57.0,21.0,23.0,14.0,33.0,78.0,PM25,SEDANG,78.0
2021-04-05,DKI1 (Bunderan HI),52.0,22.0,15.0,18.0,27.0,69.0,PM25,SEDANG,69.0
2021-04-06,DKI1 (Bunderan HI),33.0,27.0,10.0,14.0,18.0,55.0,PM25,SEDANG,55.0
2021-04-07,DKI1 (Bunderan HI),30.0,25.0,11.0,13.0,19.0,47.0,PM25,BAIK,47.0
2021-04-08,DKI1 (Bunderan HI),38.0,33.0,12.0,13.0,22.0,55.0,PM25,SEDANG,55.0
2021-04-09,DKI1 (Bunderan HI),54.0,26.0,14.0,15.0,28.0,69.0,PM25,SEDANG,69.0
2021-04-10,DKI1 (Bunderan HI),48.0,23.0,13.0,17.0,29.0,66.0,PM25,SEDANG,66.0
2021-04-11,DKI1 (Bunderan HI),45.0,31.0,12.0,25.0,31.0,68.0,PM25,SEDANG,68.0
2021-04-12,DKI1 (Bunderan HI),55.0,26.0,20.0,15.0,31.0,69.0,PM25,SEDANG,69.0
2021-04-13,DKI1 (Bunderan HI),55.0,23.0,18.0,21.0,40.0,68.0,PM25,SEDANG,68.0
2021-04-14,DKI1 (Bunderan HI),51.0,27.0,15.0,25.0,32.0,71.0,PM25,SEDANG,71.0
2021-04-15,DKI1 (Bunderan HI),56.0,24.0,24.0,21.0,40.0,74.0,PM25,SEDANG,74.0
2021-04-16,DKI1 (Bunderan HI),55.0,24.0,20.0,16.0,42.0,76.0,PM25,SEDANG,76.0
2021-04-17,DKI1 (Bunderan HI),65.0,24.0,19.0,19.0,41.0,101.0,PM25,TIDAK SEHAT,101.0
2021-04-18,DKI1 (Bunderan HI),57.0,24.0,11.0,25.0,26.0,79.0,PM25,SEDANG,79.0
2021-04-19,DKI1 (Bunderan HI),63.0,25.0,14.0,26.0,30.0,92.0,PM25,SEDANG,92.0
2021-04-20,DKI1 (Bunderan HI),56.0,25.0,12.0,21.0,30.0,83.0,PM25,SEDANG,83.0
2021-04-21,DKI1 (Bunderan HI),63.0,24.0,19.0,14.0,37.0,87.0,PM25,SEDANG,87.0
2021-04-22,DKI1 (Bunderan HI),54.0,25.0,14.0,23.0,40.0,81.0,PM25,SEDANG,81.0
2021-04-23,DKI1 (Bunderan HI),66.0,25.0,16.0,21.0,42.0,99.0,PM25,SEDANG,99.0
2021-04-24,DKI1 (Bunderan HI),66.0,23.0,18.0,30.0,40.0,99.0,PM25,SEDANG,99.0
2021-04-25,DKI1 (Bunderan HI),63.0,24.0,15.0,17.0,36.0,86.0,PM25,SEDANG,86.0
2021-04-26,DKI1 (Bunderan HI),56.0,26.0,10.0,22.0,24.0,79.0,PM25,SEDANG,79.0
2021-04-27,DKI1 (Bunderan HI),62.0,26.0,12.0,23.0,28.0,94.0,PM25,SEDANG,94.0
2021-04-28,DKI1 (Bunderan HI),54.0,21.0,15.0,21.0,34.0,77.0,PM25,SEDANG,77.0
2021-04-29,DKI1 (Bunderan HI),57.0,23.0,17.0,18.0,38.0,71.0,PM25,SEDANG,71.0
2021-04-30,DKI1 (Bunderan HI),61.0,23.0,18.0,20.0,42.0,84.0,PM25,SEDANG,84.0
2021-05-01,DKI1 (Bunderan HI),52.0,23.0,10.0,20.0,33.0,71.0,PM25,SEDANG,71.0
2021-05-02,DKI1 (Bunderan HI),50.0,22.0,9.0,18.0,17.0,67.0,PM25,SEDANG,67.0
2021-05-03,DKI1 (Bunderan HI),53.0,26.0,10.0,20.0,20.0,70.0,PM25,SEDANG,70.0
2021-05-04,DKI1 (Bunderan HI),59.0,31.0,14.0,14.0,26.0,77.0,PM25,SEDANG,77.0
2021-05-05,DKI1 (Bunderan HI),58.0,22.0,18.0,14.0,38.0,82.0,PM25,SEDANG,82.0
2021-05-06,DKI1 (Bunderan HI),49.0,19.0,16.0,18.0,38.0,65.0,PM25,SEDANG,65.0
2021-05-07,DKI1 (Bunderan HI),54.0,20.0,26.0,19.0,45.0,70.0,PM25,SEDANG,70.0
2021-05-08,DKI1 (Bunderan HI),52.0,20.0,12.0,19.0,28.0,69.0,PM25,SEDANG,69.0
2021-05-09,DKI1 (Bunderan HI),41.0,18.0,9.0,26.0,21.0,57.0,PM25,SEDANG,57.0
2021-05-10,DKI1 (Bunderan HI),47.0,19.0,10.0,25.0,21.0,69.0,PM25,SEDANG,69.0
2021-05-11,DKI1 (Bunderan HI),60.0,24.0,12.0,25.0,24.0,88.0,PM25,SEDANG,88.0
2021-05-12,DKI1 (Bunderan HI),59.0,21.0,10.0,25.0,21.0,79.0,PM25,SEDANG,79.0
2021-05-13,DKI1 (Bunderan HI),70.0,24.0,14.0,24.0,20.0,110.0,PM25,TIDAK SEHAT,110.0
2021-05-14,DKI1 (Bunderan HI),52.0,24.0,8.0,25.0,14.0,72.0,PM25,SEDANG,72.0
2021-05-15,DKI1 (Bunderan HI),51.0,26.0,11.0,20.0,19.0,67.0,PM25,SEDANG,67.0
2021-05-16,DKI1 (Bunderan HI),51.0,23.0,8.0,20.0,16.0,65.0,PM25,SEDANG,65.0
2021-05-17,DKI1 (Bunderan HI),47.0,22.0,11.0,24.0,24.0,65.0,PM25,SEDANG,65.0
2021-05-18,DKI1 (Bunderan HI),40.0,24.0,10.0,23.0,26.0,54.0,PM25,SEDANG,54.0
2021-05-19,DKI1 (Bunderan HI),52.0,23.0,17.0,19.0,36.0,69.0,PM25,SEDANG,69.0
2021-05-20,DKI1 (Bunderan HI),57.0,24.0,12.0,23.0,27.0,79.0,PM25,SEDANG,79.0
2021-05-21,DKI1 (Bunderan HI),52.0,24.0,15.0,22.0,34.0,76.0,PM25,SEDANG,76.0
2021-05-22,DKI1 (Bunderan HI),56.0,22.0,16.0,28.0,36.0,79.0,PM25,SEDANG,79.0
2021-05-23,DKI1 (Bunderan HI),60.0,24.0,21.0,27.0,37.0,91.0,PM25,SEDANG,91.0
2021-05-24,DKI1 (Bunderan HI),74.0,22.0,20.0,23.0,38.0,108.0,PM25,TIDAK SEHAT,108.0
2021-05-25,DKI1 (Bunderan HI),44.0,23.0,15.0,23.0,35.0,60.0,PM25,SEDANG,60.0
2021-05-26,DKI1 (Bunderan HI),56.0,27.0,11.0,21.0,24.0,77.0,PM25,SEDANG,77.0
2021-05-27,DKI1 (Bunderan HI),51.0,27.0,8.0,16.0,20.0,64.0,PM25,SEDANG,64.0
2021-05-28,DKI1 (Bunderan HI),54.0,29.0,12.0,16.0,24.0,70.0,PM25,SEDANG,70.0
2021-05-29,DKI1 (Bunderan HI),56.0,23.0,14.0,17.0,32.0,76.0,PM25,SEDANG,76.0
2021-05-30,DKI1 (Bunderan HI),47.0,24.0,16.0,18.0,29.0,61.0,PM25,SEDANG,61.0
2021-05-31,DKI1 (Bunderan HI),55.0,21.0,15.0,19.0,33.0,73.0,PM25,SEDANG,73.0
2021-06-01,DKI1 (Bunderan HI),59.0,22.0,18.0,19.0,35.0,83,PM25,SEDANG,83.0
2021-06-02,DKI1 (Bunderan HI),59.0,21.0,20.0,24.0,38.0,84,PM25,SEDANG,84.0
2021-06-03,DKI1 (Bunderan HI),54.0,22.0,20.0,17.0,41.0,76,PM25,SEDANG,76.0
2021-06-04,DKI1 (Bunderan HI),63.0,20.0,13.0,14.0,30.0,87,PM25,SEDANG,87.0
2021-06-05,DKI1 (Bunderan HI),59.0,23.0,20.0,19.0,38.0,79,PM25,SEDANG,79.0
2021-06-06,DKI1 (Bunderan HI),59.0,22.0,15.0,19.0,32.0,83,PM25,SEDANG,83.0
2021-06-07,DKI1 (Bunderan HI),52.0,24.0,13.0,28.0,31.0,72,PM25,SEDANG,72.0
2021-06-08,DKI1 (Bunderan HI),58.0,26.0,16.0,24.0,38.0,80,PM25,SEDANG,80.0
2021-06-09,DKI1 (Bunderan HI),58.0,24.0,14.0,23.0,34.0,77,PM25,SEDANG,77.0
2021-06-10,DKI1 (Bunderan HI),66.0,23.0,23.0,18.0,47.0,89,PM25,SEDANG,89.0
2021-06-11,DKI1 (Bunderan HI),59.0,22.0,15.0,23.0,40.0,77,PM25,SEDANG,77.0
2021-06-12,DKI1 (Bunderan HI),57.0,24.0,17.0,27.0,35.0,77,PM25,SEDANG,77.0
2021-06-13,DKI1 (Bunderan HI),51.0,23.0,14.0,25.0,25.0,70,PM25,SEDANG,70.0
2021-06-14,DKI1 (Bunderan HI),58.0,25.0,13.0,22.0,26.0,82,PM25,SEDANG,82.0
2021-06-15,DKI1 (Bunderan HI),62.0,31.0,13.0,17.0,29.0,86,PM25,SEDANG,86.0
2021-06-16,DKI1 (Bunderan HI),56.0,39.0,18.0,13.0,35.0,74,PM25,SEDANG,74.0
2021-06-17,DKI1 (Bunderan HI),56.0,28.0,25.0,17.0,39.0,80,PM25,SEDANG,80.0
2021-06-18,DKI1 (Bunderan HI),64.0,29.0,17.0,16.0,34.0,84,PM25,SEDANG,84.0
2021-06-19,DKI1 (Bunderan HI),54.0,26.0,21.0,13.0,45.0,68,PM25,SEDANG,68.0
2021-06-20,DKI1 (Bunderan HI),75.0,33.0,25.0,21.0,44.0,109,PM25,TIDAK SEHAT,109.0
2021-06-21,DKI1 (Bunderan HI),52.0,24.0,16.0,18.0,31.0,64,PM25,SEDANG,64.0
2021-06-22,DKI1 (Bunderan HI),44.0,27.0,15.0,16.0,32.0,58,PM25,SEDANG,58.0
2021-06-23,DKI1 (Bunderan HI),54.0,26.0,17.0,24.0,43.0,79,PM25,SEDANG,79.0
2021-06-24,DKI1 (Bunderan HI),65.0,31.0,17.0,17.0,39.0,90,PM25,SEDANG,90.0
2021-06-25,DKI1 (Bunderan HI),59.0,36.0,14.0,17.0,32.0,82,PM25,SEDANG,82.0
2021-06-26,DKI1 (Bunderan HI),54.0,31.0,10.0,21.0,23.0,66,PM25,SEDANG,66.0
2021-06-27,DKI1 (Bunderan HI),65.0,27.0,18.0,22.0,32.0,94,PM25,SEDANG,94.0
2021-06-28,DKI1 (Bunderan HI),55.0,24.0,18.0,26.0,38.0,79,PM25,SEDANG,79.0
2021-06-29,DKI1 (Bunderan HI),66.0,30.0,15.0,20.0,28.0,94,PM25,SEDANG,94.0
2021-06-30,DKI1 (Bunderan HI),65.0,26.0,19.0,19.0,38.0,94,PM25,SEDANG,94.0
2021-07-01,DKI1 (Bunderan HI),55.0,27.0,14.0,20.0,31.0,76,PM25,SEDANG,76.0
2021-07-02,DKI1 (Bunderan HI),55.0,33.0,16.0,14.0,30.0,70,PM25,SEDANG,70.0
2021-07-03,DKI1 (Bunderan HI),58.0,33.0,12.0,19.0,25.0,81,PM25,SEDANG,81.0
2021-07-04,DKI1 (Bunderan HI),68.0,27.0,11.0,27.0,22.0,102,PM25,TIDAK SEHAT,102.0
2021-07-05,DKI1 (Bunderan HI),71.0,28.0,12.0,34.0,25.0,106,PM25,TIDAK SEHAT,106.0
2021-07-06,DKI1 (Bunderan HI),56.0,26.0,9.0,29.0,29.0,74,PM25,SEDANG,74.0
2021-07-07,DKI1 (Bunderan HI),64.0,34.0,10.0,22.0,27.0,86,PM25,SEDANG,86.0
2021-07-08,DKI1 (Bunderan HI),68.0,32.0,10.0,26.0,26.0,94,PM25,SEDANG,94.0
2021-07-09,DKI1 (Bunderan HI),70.0,33.0,9.0,28.0,25.0,101,PM25,TIDAK SEHAT,101.0
2021-07-10,DKI1 (Bunderan HI),64.0,35.0,7.0,24.0,23.0,83,PM25,SEDANG,83.0
2021-07-11,DKI1 (Bunderan HI),54.0,32.0,6.0,21.0,15.0,71,PM25,SEDANG,71.0
2021-07-12,DKI1 (Bunderan HI),46.0,29.0,5.0,18.0,13.0,59,PM25,SEDANG,59.0
2021-07-13,DKI1 (Bunderan HI),63.0,33.0,10.0,18.0,24.0,89,PM25,SEDANG,89.0
2021-07-14,DKI1 (Bunderan HI),53.0,28.0,10.0,17.0,23.0,69,PM25,SEDANG,69.0
2021-07-15,DKI1 (Bunderan HI),66.0,31.0,12.0,24.0,30.0,95,PM25,SEDANG,95.0
2021-07-16,DKI1 (Bunderan HI),71.0,30.0,11.0,24.0,29.0,97,PM25,SEDANG,97.0
2021-07-17,DKI1 (Bunderan HI),63.0,29.0,8.0,28.0,20.0,80,PM25,SEDANG,80.0
2021-07-18,DKI1 (Bunderan HI),63.0,31.0,8.0,32.0,19.0,89,PM25,SEDANG,89.0
2021-07-19,DKI1 (Bunderan HI),66.0,26.0,10.0,32.0,28.0,95,PM25,SEDANG,95.0
2021-07-20,DKI1 (Bunderan HI),74.0,27.0,15.0,24.0,24.0,100,PM25,SEDANG,100.0
2021-07-21,DKI1 (Bunderan HI),48.0,27.0,7.0,26.0,17.0,66,PM25,SEDANG,66.0
2021-07-22,DKI1 (Bunderan HI),53.0,31.0,9.0,24.0,26.0,76,PM25,SEDANG,76.0
2021-07-23,DKI1 (Bunderan HI),58.0,26.0,9.0,27.0,28.0,80,PM25,SEDANG,80.0
2021-07-24,DKI1 (Bunderan HI),53.0,26.0,13.0,21.0,34.0,79,PM25,SEDANG,79.0
2021-07-25,DKI1 (Bunderan HI),70.0,25.0,23.0,28.0,38.0,108,PM25,TIDAK SEHAT,108.0
2021-07-26,DKI1 (Bunderan HI),65.0,27.0,14.0,17.0,32.0,95,PM25,SEDANG,95.0
2021-07-27,DKI1 (Bunderan HI),61.0,29.0,10.0,23.0,28.0,91,PM25,SEDANG,91.0
2021-07-28,DKI1 (Bunderan HI),68.0,31.0,13.0,20.0,30.0,102,PM25,TIDAK SEHAT,102.0
2021-07-29,DKI1 (Bunderan HI),59.0,28.0,13.0,24.0,32.0,85,PM25,SEDANG,85.0
2021-07-30,DKI1 (Bunderan HI),73.0,29.0,12.0,39.0,35.0,105,PM25,TIDAK SEHAT,105.0
2021-07-31,DKI1 (Bunderan HI),54.0,26.0,7.0,27.0,24.0,72,PM25,SEDANG,72.0
2021-08-01,DKI1 (Bunderan HI),51.0,25.0,8.0,29.0,22.0,68,PM25,SEDANG,68.0
2021-08-02,DKI1 (Bunderan HI),47.0,24.0,10.0,25.0,28.0,63,PM25,SEDANG,63.0
